date;name;category;value
2013;Valle del Cauca;Permanencia y rezago;4
2013;Valle del Cauca;Permanencia y rezago;4
2013;Valle del Cauca;Permanencia y rezago;3
2013;Valle del Cauca;Permanencia y rezago;4
2013;Valle del Cauca;Permanencia y rezago;5
2013;Valle del Cauca;Permanencia y rezago;4
2013;Valle del Cauca;Permanencia y rezago;4
2013;Valle del Cauca;Permanencia y rezago;3
2013;Valle del Cauca;Permanencia y rezago;3
2013;Valle del Cauca;Permanencia y rezago;3
2013;Valle del Cauca;Permanencia y rezago;4
2013;Valle del Cauca;Permanencia y rezago;6
2013;Tolima;Permanencia y rezago;8
2013;Tolima;Permanencia y rezago;5
2013;Tolima;Permanencia y rezago;3
2013;Tolima;Permanencia y rezago;9
2013;Tolima;Permanencia y rezago;10
2013;Tolima;Permanencia y rezago;5
2013;Tolima;Permanencia y rezago;5
2013;Tolima;Permanencia y rezago;7
2013;Tolima;Permanencia y rezago;5
2013;Tolima;Permanencia y rezago;3
2013;Tolima;Permanencia y rezago;1
2013;Tolima;Permanencia y rezago;4
2013;Tolima;Permanencia y rezago;3
2013;Tolima;Permanencia y rezago;4
2013;Tolima;Permanencia y rezago;4
2013;Tolima;Permanencia y rezago;4
2013;Tolima;Permanencia y rezago;3
2013;Tolima;Permanencia y rezago;3
2013;Tolima;Permanencia y rezago;4
2013;Tolima;Permanencia y rezago;4
2013;Tolima;Permanencia y rezago;5
2013;Tolima;Permanencia y rezago;4
2013;Tolima;Permanencia y rezago;4
2013;Tolima;Permanencia y rezago;4
2013;Tolima;Permanencia y rezago;4
2013;Tolima;Permanencia y rezago;4
2013;Tolima;Permanencia y rezago;5
2013;Tolima;Permanencia y rezago;3
2013;Tolima;Permanencia y rezago;4
2013;Tolima;Permanencia y rezago;4
2013;Tolima;Permanencia y rezago;3
2013;Tolima;Permanencia y rezago;5
2013;Tolima;Permanencia y rezago;4
2013;Tolima;Permanencia y rezago;5
2013;Tolima;Permanencia y rezago;2
2013;Tolima;Permanencia y rezago;5
2013;Tolima;Permanencia y rezago;6
2013;Tolima;Permanencia y rezago;5
2013;Tolima;Permanencia y rezago;4
2013;Tolima;Permanencia y rezago;4
2013;Tolima;Permanencia y rezago;6
2013;Tolima;Permanencia y rezago;5
2013;Tolima;Permanencia y rezago;4
2013;Tolima;Permanencia y rezago;3
2013;Tolima;Permanencia y rezago;3
2013;Tolima;Permanencia y rezago;1
2013;Tolima;Permanencia y rezago;2
2013;Tolima;Permanencia y rezago;2
2013;Arauca;Permanencia y rezago;4
2013;Arauca;Permanencia y rezago;4
2013;Arauca;Permanencia y rezago;4
2013;Arauca;Permanencia y rezago;2
2013;Arauca;Permanencia y rezago;4
2013;Arauca;Permanencia y rezago;3
2013;Arauca;Permanencia y rezago;5
2013;Arauca;Permanencia y rezago;4
2013;Casanare;Permanencia y rezago;3
2013;Casanare;Permanencia y rezago;4
2013;Casanare;Permanencia y rezago;6
2013;Casanare;Permanencia y rezago;4
2013;Casanare;Permanencia y rezago;5
2013;Casanare;Permanencia y rezago;4
2013;Casanare;Permanencia y rezago;4
2013;Casanare;Permanencia y rezago;2
2013;Casanare;Permanencia y rezago;2
2013;Casanare;Permanencia y rezago;4
2013;Casanare;Permanencia y rezago;5
2013;Casanare;Permanencia y rezago;4
2013;Casanare;Permanencia y rezago;4
2013;Casanare;Permanencia y rezago;4
2013;Casanare;Permanencia y rezago;4
2013;Casanare;Permanencia y rezago;3
2013;Casanare;Permanencia y rezago;3
2013;Casanare;Permanencia y rezago;4
2013;Casanare;Permanencia y rezago;1
2013;Casanare;Permanencia y rezago;3
2013;Putumayo;Permanencia y rezago;8
2013;Putumayo;Permanencia y rezago;2
2013;Putumayo;Permanencia y rezago;3
2013;Putumayo;Permanencia y rezago;4
2013;Putumayo;Permanencia y rezago;6
2013;Putumayo;Permanencia y rezago;4
2013;Putumayo;Permanencia y rezago;6
2013;Putumayo;Permanencia y rezago;6
2013;Putumayo;Permanencia y rezago;5
2013;Putumayo;Permanencia y rezago;4
2013;Putumayo;Permanencia y rezago;6
2013;Putumayo;Permanencia y rezago;6
2013;Putumayo;Permanencia y rezago;7
2013;Putumayo;Permanencia y rezago;7
2013;San Andrés y Providencia;Permanencia y rezago;1
2013;San Andrés y Providencia;Permanencia y rezago;1
2013;Guainía;Permanencia y rezago;7
2013;Guainía;Permanencia y rezago;5
2013;Guaviare;Permanencia y rezago;3
2013;Guaviare;Permanencia y rezago;5
2013;Guaviare;Permanencia y rezago;3
2013;Guaviare;Permanencia y rezago;4
2013;Guaviare;Permanencia y rezago;4
2013;Amazonas;Permanencia y rezago;3
2013;Amazonas;Permanencia y rezago;1
2013;Amazonas;Permanencia y rezago;4
2013;Vichada;Permanencia y rezago;9
2013;Vichada;Permanencia y rezago;7
2013;Vichada;Permanencia y rezago;7
2013;Vichada;Permanencia y rezago;8
2013;Vaupés;Permanencia y rezago;13
2013;Vaupés;Permanencia y rezago;5
2013;Vaupés;Permanencia y rezago;9
2013;Vaupés;Permanencia y rezago;8
2013;Caldas;Permanencia y rezago;3
2013;Caldas;Permanencia y rezago;4
2013;Caldas;Permanencia y rezago;3
2013;Caldas;Permanencia y rezago;3
2013;Caldas;Permanencia y rezago;4
2013;Caldas;Permanencia y rezago;4
2013;Caldas;Permanencia y rezago;7
2013;Caldas;Permanencia y rezago;6
2013;Caldas;Permanencia y rezago;6
2013;Caldas;Permanencia y rezago;7
2013;Caldas;Permanencia y rezago;4
2013;Caldas;Permanencia y rezago;6
2013;Caldas;Permanencia y rezago;5
2013;Caldas;Permanencia y rezago;5
2013;Caldas;Permanencia y rezago;8
2013;Caldas;Permanencia y rezago;4
2013;Caldas;Permanencia y rezago;5
2013;Caldas;Permanencia y rezago;4
2013;Caldas;Permanencia y rezago;7
2013;Caldas;Permanencia y rezago;4
2013;Caldas;Permanencia y rezago;2
2013;Caldas;Permanencia y rezago;4
2013;Caldas;Permanencia y rezago;5
2013;Caldas;Permanencia y rezago;4
2013;Caldas;Permanencia y rezago;5
2013;Caldas;Permanencia y rezago;3
2013;Caldas;Permanencia y rezago;5
2013;Caldas;Permanencia y rezago;4
2013;Boyacá;Permanencia y rezago;2
2013;Boyacá;Permanencia y rezago;2
2013;Boyacá;Permanencia y rezago;0
2013;Boyacá;Permanencia y rezago;3
2013;Boyacá;Permanencia y rezago;1
2013;Boyacá;Permanencia y rezago;1
2013;Boyacá;Permanencia y rezago;3
2013;Boyacá;Permanencia y rezago;2
2013;Boyacá;Permanencia y rezago;1
2013;Boyacá;Permanencia y rezago;2
2013;Boyacá;Permanencia y rezago;4
2013;Boyacá;Permanencia y rezago;3
2013;Boyacá;Permanencia y rezago;0
2013;Boyacá;Permanencia y rezago;1
2013;Boyacá;Permanencia y rezago;3
2013;Boyacá;Permanencia y rezago;2
2013;Boyacá;Permanencia y rezago;3
2013;Boyacá;Permanencia y rezago;2
2013;Boyacá;Permanencia y rezago;1
2013;Boyacá;Permanencia y rezago;3
2013;Boyacá;Permanencia y rezago;1
2013;Boyacá;Permanencia y rezago;0
2013;Boyacá;Permanencia y rezago;2
2013;Boyacá;Permanencia y rezago;1
2013;Boyacá;Permanencia y rezago;2
2013;Boyacá;Permanencia y rezago;1
2013;Boyacá;Permanencia y rezago;3
2013;Boyacá;Permanencia y rezago;1
2013;Boyacá;Permanencia y rezago;1
2013;Boyacá;Permanencia y rezago;1
2013;Boyacá;Permanencia y rezago;2
2013;Boyacá;Permanencia y rezago;3
2013;Boyacá;Permanencia y rezago;1
2013;Boyacá;Permanencia y rezago;3
2013;Boyacá;Permanencia y rezago;2
2013;Boyacá;Permanencia y rezago;2
2013;Boyacá;Permanencia y rezago;1
2013;Boyacá;Permanencia y rezago;2
2013;Boyacá;Permanencia y rezago;2
2013;Boyacá;Permanencia y rezago;3
2013;Boyacá;Permanencia y rezago;3
2013;Boyacá;Permanencia y rezago;4
2013;Boyacá;Permanencia y rezago;1
2013;Boyacá;Permanencia y rezago;2
2013;Boyacá;Permanencia y rezago;2
2013;Boyacá;Permanencia y rezago;3
2013;Boyacá;Permanencia y rezago;1
2013;Boyacá;Permanencia y rezago;0
2013;Boyacá;Permanencia y rezago;3
2013;Boyacá;Permanencia y rezago;4
2013;Boyacá;Permanencia y rezago;2
2013;Boyacá;Permanencia y rezago;2
2013;Boyacá;Permanencia y rezago;2
2013;Boyacá;Permanencia y rezago;1
2013;Boyacá;Permanencia y rezago;2
2013;Boyacá;Permanencia y rezago;1
2013;Boyacá;Permanencia y rezago;2
2013;Boyacá;Permanencia y rezago;3
2013;Boyacá;Permanencia y rezago;1
2013;Boyacá;Permanencia y rezago;2
2013;Boyacá;Permanencia y rezago;6
2013;Boyacá;Permanencia y rezago;1
2013;Boyacá;Permanencia y rezago;3
2013;Boyacá;Permanencia y rezago;1
2013;Boyacá;Permanencia y rezago;0
2013;Boyacá;Permanencia y rezago;4
2013;Boyacá;Permanencia y rezago;5
2013;Boyacá;Permanencia y rezago;3
2013;Boyacá;Permanencia y rezago;3
2013;Boyacá;Permanencia y rezago;4
2013;Boyacá;Permanencia y rezago;3
2013;Boyacá;Permanencia y rezago;3
2013;Boyacá;Permanencia y rezago;2
2013;Boyacá;Permanencia y rezago;3
2013;Boyacá;Permanencia y rezago;2
2013;Boyacá;Permanencia y rezago;6
2013;Boyacá;Permanencia y rezago;3
2013;Boyacá;Permanencia y rezago;1
2013;Boyacá;Permanencia y rezago;5
2013;Boyacá;Permanencia y rezago;4
2013;Boyacá;Permanencia y rezago;2
2013;Boyacá;Permanencia y rezago;3
2013;Boyacá;Permanencia y rezago;3
2013;Boyacá;Permanencia y rezago;7
2013;Boyacá;Permanencia y rezago;1
2013;Boyacá;Permanencia y rezago;4
2013;Boyacá;Permanencia y rezago;4
2013;Boyacá;Permanencia y rezago;1
2013;Boyacá;Permanencia y rezago;3
2013;Boyacá;Permanencia y rezago;4
2013;Boyacá;Permanencia y rezago;6
2013;Boyacá;Permanencia y rezago;3
2013;Boyacá;Permanencia y rezago;2
2013;Boyacá;Permanencia y rezago;1
2013;Boyacá;Permanencia y rezago;2
2013;Boyacá;Permanencia y rezago;3
2013;Boyacá;Permanencia y rezago;2
2013;Boyacá;Permanencia y rezago;3
2013;Boyacá;Permanencia y rezago;3
2013;Boyacá;Permanencia y rezago;5
2013;Boyacá;Permanencia y rezago;4
2013;Boyacá;Permanencia y rezago;2
2013;Boyacá;Permanencia y rezago;1
2013;Boyacá;Permanencia y rezago;3
2013;Boyacá;Permanencia y rezago;0
2013;Boyacá;Permanencia y rezago;1
2013;Boyacá;Permanencia y rezago;2
2013;Boyacá;Permanencia y rezago;3
2013;Boyacá;Permanencia y rezago;1
2013;Boyacá;Permanencia y rezago;1
2013;Boyacá;Permanencia y rezago;1
2013;Boyacá;Permanencia y rezago;2
2013;Boyacá;Permanencia y rezago;4
2013;Boyacá;Permanencia y rezago;1
2013;Boyacá;Permanencia y rezago;2
2013;Boyacá;Permanencia y rezago;3
2013;Boyacá;Permanencia y rezago;1
2013;Boyacá;Permanencia y rezago;3
2013;Boyacá;Permanencia y rezago;2
2013;Boyacá;Permanencia y rezago;1
2013;Boyacá;Permanencia y rezago;2
2013;Boyacá;Permanencia y rezago;4
2013;Boyacá;Permanencia y rezago;2
2013;Boyacá;Permanencia y rezago;2
2013;Caquetá;Permanencia y rezago;7
2013;Caquetá;Permanencia y rezago;5
2013;Caquetá;Permanencia y rezago;6
2013;Caquetá;Permanencia y rezago;5
2013;Caquetá;Permanencia y rezago;8
2013;Caquetá;Permanencia y rezago;7
2013;Caquetá;Permanencia y rezago;6
2013;Caquetá;Permanencia y rezago;7
2013;Caquetá;Permanencia y rezago;5
2013;Caquetá;Permanencia y rezago;7
2013;Caquetá;Permanencia y rezago;7
2013;Caquetá;Permanencia y rezago;7
2013;Caquetá;Permanencia y rezago;6
2013;Caquetá;Permanencia y rezago;10
2013;Caquetá;Permanencia y rezago;11
2013;Caquetá;Permanencia y rezago;5
2013;Caquetá;Permanencia y rezago;8
2013;Cauca;Permanencia y rezago;4
2013;Cauca;Permanencia y rezago;6
2013;Cauca;Permanencia y rezago;3
2013;Cauca;Permanencia y rezago;3
2013;Cauca;Permanencia y rezago;6
2013;Cauca;Permanencia y rezago;4
2013;Cauca;Permanencia y rezago;4
2013;Cauca;Permanencia y rezago;6
2013;Cauca;Permanencia y rezago;4
2013;Cauca;Permanencia y rezago;3
2013;Cauca;Permanencia y rezago;4
2013;Cauca;Permanencia y rezago;3
2013;Cauca;Permanencia y rezago;5
2013;Cauca;Permanencia y rezago;2
2013;Cauca;Permanencia y rezago;3
2013;Cauca;Permanencia y rezago;3
2013;Cauca;Permanencia y rezago;4
2013;Cauca;Permanencia y rezago;4
2013;Cauca;Permanencia y rezago;1
2013;Cauca;Permanencia y rezago;5
2013;Cauca;Permanencia y rezago;4
2013;Cauca;Permanencia y rezago;4
2013;Cauca;Permanencia y rezago;3
2013;Cauca;Permanencia y rezago;6
2013;Cauca;Permanencia y rezago;8
2013;Cauca;Permanencia y rezago;3
2013;Cauca;Permanencia y rezago;2
2013;Cauca;Permanencia y rezago;5
2013;Cauca;Permanencia y rezago;5
2013;Cauca;Permanencia y rezago;4
2013;Cauca;Permanencia y rezago;5
2013;Cauca;Permanencia y rezago;2
2013;Cauca;Permanencia y rezago;4
2013;Cauca;Permanencia y rezago;3
2013;Cauca;Permanencia y rezago;3
2013;Cauca;Permanencia y rezago;3
2013;Cauca;Permanencia y rezago;2
2013;Cauca;Permanencia y rezago;2
2013;Cauca;Permanencia y rezago;1
2013;Cauca;Permanencia y rezago;5
2013;Cauca;Permanencia y rezago;7
2013;Cauca;Permanencia y rezago;5
2013;Cauca;Permanencia y rezago;6
2013;Cundinamarca;Permanencia y rezago;3
2013;Cundinamarca;Permanencia y rezago;2
2013;Cundinamarca;Permanencia y rezago;7
2013;Cundinamarca;Permanencia y rezago;6
2013;Cundinamarca;Permanencia y rezago;1
2013;Cundinamarca;Permanencia y rezago;2
2013;Cundinamarca;Permanencia y rezago;5
2013;Cundinamarca;Permanencia y rezago;5
2013;Cundinamarca;Permanencia y rezago;2
2013;Cundinamarca;Permanencia y rezago;1
2013;Cundinamarca;Permanencia y rezago;2
2013;Cundinamarca;Permanencia y rezago;2
2013;Cundinamarca;Permanencia y rezago;2
2013;Cundinamarca;Permanencia y rezago;2
2013;Cundinamarca;Permanencia y rezago;1
2013;Cundinamarca;Permanencia y rezago;2
2013;Cundinamarca;Permanencia y rezago;3
2013;Cundinamarca;Permanencia y rezago;2
2013;Cundinamarca;Permanencia y rezago;1
2013;Cundinamarca;Permanencia y rezago;1
2013;Cundinamarca;Permanencia y rezago;2
2013;Cundinamarca;Permanencia y rezago;4
2013;Cundinamarca;Permanencia y rezago;2
2013;Cundinamarca;Permanencia y rezago;4
2013;Cundinamarca;Permanencia y rezago;3
2013;Cundinamarca;Permanencia y rezago;3
2013;Cundinamarca;Permanencia y rezago;4
2013;Cundinamarca;Permanencia y rezago;2
2013;Cundinamarca;Permanencia y rezago;2
2013;Cundinamarca;Permanencia y rezago;2
2013;Cundinamarca;Permanencia y rezago;1
2013;Cundinamarca;Permanencia y rezago;4
2013;Cundinamarca;Permanencia y rezago;2
2013;Cundinamarca;Permanencia y rezago;3
2013;Cundinamarca;Permanencia y rezago;2
2013;Cundinamarca;Permanencia y rezago;5
2013;Cundinamarca;Permanencia y rezago;6
2013;Cundinamarca;Permanencia y rezago;4
2013;Cundinamarca;Permanencia y rezago;4
2013;Cundinamarca;Permanencia y rezago;2
2013;Cundinamarca;Permanencia y rezago;2
2013;Cundinamarca;Permanencia y rezago;3
2013;Cundinamarca;Permanencia y rezago;1
2013;Cundinamarca;Permanencia y rezago;1
2013;Cundinamarca;Permanencia y rezago;1
2013;Cundinamarca;Permanencia y rezago;1
2013;Cundinamarca;Permanencia y rezago;6
2013;Cundinamarca;Permanencia y rezago;1
2013;Cundinamarca;Permanencia y rezago;3
2013;Cundinamarca;Permanencia y rezago;5
2013;Cundinamarca;Permanencia y rezago;1
2013;Cundinamarca;Permanencia y rezago;0
2013;Cundinamarca;Permanencia y rezago;3
2013;Cundinamarca;Permanencia y rezago;1
2013;Cundinamarca;Permanencia y rezago;1
2013;Cundinamarca;Permanencia y rezago;2
2013;Cundinamarca;Permanencia y rezago;0
2013;Cundinamarca;Permanencia y rezago;4
2013;Cundinamarca;Permanencia y rezago;4
2013;Cundinamarca;Permanencia y rezago;0
2013;Cundinamarca;Permanencia y rezago;3
2013;Cundinamarca;Permanencia y rezago;3
2013;Cundinamarca;Permanencia y rezago;2
2013;Cundinamarca;Permanencia y rezago;3
2013;Cundinamarca;Permanencia y rezago;1
2013;Cundinamarca;Permanencia y rezago;2
2013;Cundinamarca;Permanencia y rezago;3
2013;Cundinamarca;Permanencia y rezago;2
2013;Cundinamarca;Permanencia y rezago;3
2013;Cundinamarca;Permanencia y rezago;5
2013;Cundinamarca;Permanencia y rezago;5
2013;Cundinamarca;Permanencia y rezago;2
2013;Cundinamarca;Permanencia y rezago;3
2013;Cundinamarca;Permanencia y rezago;3
2013;Cundinamarca;Permanencia y rezago;4
2013;Cundinamarca;Permanencia y rezago;2
2013;Cundinamarca;Permanencia y rezago;3
2013;Cundinamarca;Permanencia y rezago;1
2013;Cundinamarca;Permanencia y rezago;2
2013;Cundinamarca;Permanencia y rezago;1
2013;Cundinamarca;Permanencia y rezago;4
2013;Cundinamarca;Permanencia y rezago;2
2013;Cundinamarca;Permanencia y rezago;3
2013;Cundinamarca;Permanencia y rezago;2
2013;Cundinamarca;Permanencia y rezago;2
2013;Cundinamarca;Permanencia y rezago;3
2013;Cundinamarca;Permanencia y rezago;3
2013;Cundinamarca;Permanencia y rezago;5
2013;Cundinamarca;Permanencia y rezago;1
2013;Cundinamarca;Permanencia y rezago;4
2013;Cundinamarca;Permanencia y rezago;2
2013;Cundinamarca;Permanencia y rezago;0
2013;Cundinamarca;Permanencia y rezago;1
2013;Cundinamarca;Permanencia y rezago;1
2013;Cundinamarca;Permanencia y rezago;2
2013;Cundinamarca;Permanencia y rezago;1
2013;Cundinamarca;Permanencia y rezago;2
2013;Cundinamarca;Permanencia y rezago;3
2013;Cundinamarca;Permanencia y rezago;2
2013;Cundinamarca;Permanencia y rezago;0
2013;Cundinamarca;Permanencia y rezago;5
2013;Cundinamarca;Permanencia y rezago;2
2013;Cundinamarca;Permanencia y rezago;1
2013;Cundinamarca;Permanencia y rezago;3
2013;Cundinamarca;Permanencia y rezago;2
2013;Cundinamarca;Permanencia y rezago;2
2013;Cundinamarca;Permanencia y rezago;1
2013;Cundinamarca;Permanencia y rezago;1
2013;Cundinamarca;Permanencia y rezago;3
2013;Cundinamarca;Permanencia y rezago;5
2013;Cundinamarca;Permanencia y rezago;1
2013;Cundinamarca;Permanencia y rezago;1
2013;Cundinamarca;Permanencia y rezago;3
2013;Cundinamarca;Permanencia y rezago;3
2013;Cundinamarca;Permanencia y rezago;3
2013;Cundinamarca;Permanencia y rezago;1
2013;Cundinamarca;Permanencia y rezago;2
2013;Córdoba;Permanencia y rezago;3
2013;Córdoba;Permanencia y rezago;2
2013;Córdoba;Permanencia y rezago;4
2013;Córdoba;Permanencia y rezago;3
2013;Córdoba;Permanencia y rezago;2
2013;Córdoba;Permanencia y rezago;1
2013;Córdoba;Permanencia y rezago;1
2013;Córdoba;Permanencia y rezago;2
2013;Córdoba;Permanencia y rezago;2
2013;Cesar;Permanencia y rezago;5
2013;Cesar;Permanencia y rezago;3
2013;Cesar;Permanencia y rezago;5
2013;Cesar;Permanencia y rezago;7
2013;Cesar;Permanencia y rezago;3
2013;Cesar;Permanencia y rezago;6
2013;Cesar;Permanencia y rezago;5
2013;Cesar;Permanencia y rezago;5
2013;Cesar;Permanencia y rezago;4
2013;Cesar;Permanencia y rezago;3
2013;Cesar;Permanencia y rezago;6
2013;Cesar;Permanencia y rezago;5
2013;Cesar;Permanencia y rezago;3
2013;Cesar;Permanencia y rezago;4
2013;Cesar;Permanencia y rezago;6
2013;Cesar;Permanencia y rezago;5
2013;Cesar;Permanencia y rezago;8
2013;Cesar;Permanencia y rezago;6
2013;Cesar;Permanencia y rezago;4
2013;Cesar;Permanencia y rezago;7
2013;Cesar;Permanencia y rezago;5
2013;Cesar;Permanencia y rezago;2
2013;Cesar;Permanencia y rezago;6
2013;Cesar;Permanencia y rezago;5
2013;Cesar;Permanencia y rezago;5
2013;Cesar;Permanencia y rezago;5
2013;Córdoba;Permanencia y rezago;2
2013;Córdoba;Permanencia y rezago;2
2013;Córdoba;Permanencia y rezago;2
2013;Córdoba;Permanencia y rezago;3
2013;Córdoba;Permanencia y rezago;2
2013;Córdoba;Permanencia y rezago;1
2013;Córdoba;Permanencia y rezago;1
2013;Córdoba;Permanencia y rezago;2
2013;Córdoba;Permanencia y rezago;2
2013;Córdoba;Permanencia y rezago;3
2013;Córdoba;Permanencia y rezago;4
2013;Córdoba;Permanencia y rezago;4
2013;Córdoba;Permanencia y rezago;1
2013;Córdoba;Permanencia y rezago;1
2013;Córdoba;Permanencia y rezago;2
2013;Córdoba;Permanencia y rezago;2
2013;Córdoba;Permanencia y rezago;3
2013;Córdoba;Permanencia y rezago;1
2013;Córdoba;Permanencia y rezago;2
2013;Córdoba;Permanencia y rezago;2
2013;Córdoba;Permanencia y rezago;0
2013;Córdoba;Permanencia y rezago;3
2013;Bolívar;Permanencia y rezago;1
2013;Bolívar;Permanencia y rezago;1
2013;Bolívar;Permanencia y rezago;3
2013;Bolívar;Permanencia y rezago;3
2013;Bolívar;Permanencia y rezago;2
2013;Bolívar;Permanencia y rezago;1
2013;Bolívar;Permanencia y rezago;1
2013;Bolívar;Permanencia y rezago;2
2013;Bolívar;Permanencia y rezago;0
2013;Bolívar;Permanencia y rezago;2
2013;Bolívar;Permanencia y rezago;1
2013;Bolívar;Permanencia y rezago;3
2013;Bolívar;Permanencia y rezago;1
2013;Bolívar;Permanencia y rezago;1
2013;Bolívar;Permanencia y rezago;0
2013;Bolívar;Permanencia y rezago;1
2013;Bolívar;Permanencia y rezago;0
2013;Bolívar;Permanencia y rezago;1
2013;Bolívar;Permanencia y rezago;1
2013;Bolívar;Permanencia y rezago;2
2013;Bolívar;Permanencia y rezago;1
2013;Bolívar;Permanencia y rezago;2
2013;Bolívar;Permanencia y rezago;2
2013;Bolívar;Permanencia y rezago;7
2013;Bolívar;Permanencia y rezago;1
2013;Bolívar;Permanencia y rezago;1
2013;Bolívar;Permanencia y rezago;7
2013;Bolívar;Permanencia y rezago;3
2013;Bolívar;Permanencia y rezago;1
2013;Bolívar;Permanencia y rezago;1
2013;Bolívar;Permanencia y rezago;0
2013;Bolívar;Permanencia y rezago;2
2013;Bolívar;Permanencia y rezago;0
2013;Bolívar;Permanencia y rezago;1
2013;Bolívar;Permanencia y rezago;2
2013;Bolívar;Permanencia y rezago;12
2013;Bolívar;Permanencia y rezago;7
2013;Bolívar;Permanencia y rezago;4
2013;Bolívar;Permanencia y rezago;1
2013;Bolívar;Permanencia y rezago;0
2013;Bolívar;Permanencia y rezago;3
2013;Bolívar;Permanencia y rezago;1
2013;Bolívar;Permanencia y rezago;1
2013;Bolívar;Permanencia y rezago;0
2013;Bolívar;Permanencia y rezago;2
2013;Bolívar;Permanencia y rezago;3
2013;Bolívar;Permanencia y rezago;1
2013;Bogotá;Permanencia y rezago;4
2013;Atlántico;Permanencia y rezago;4
2013;Atlántico;Permanencia y rezago;1
2013;Atlántico;Permanencia y rezago;1
2013;Atlántico;Permanencia y rezago;2
2013;Atlántico;Permanencia y rezago;2
2013;Atlántico;Permanencia y rezago;5
2013;Atlántico;Permanencia y rezago;1
2013;Atlántico;Permanencia y rezago;1
2013;Atlántico;Permanencia y rezago;0
2013;Atlántico;Permanencia y rezago;1
2013;Atlántico;Permanencia y rezago;2
2013;Atlántico;Permanencia y rezago;1
2013;Atlántico;Permanencia y rezago;4
2013;Atlántico;Permanencia y rezago;0
2013;Atlántico;Permanencia y rezago;5
2013;Atlántico;Permanencia y rezago;2
2013;Atlántico;Permanencia y rezago;3
2013;Atlántico;Permanencia y rezago;3
2013;Atlántico;Permanencia y rezago;2
2013;Atlántico;Permanencia y rezago;1
2013;Atlántico;Permanencia y rezago;4
2013;Atlántico;Permanencia y rezago;2
2013;Atlántico;Permanencia y rezago;2
2013;Atlántico;Permanencia y rezago;2
2013;Antioquia;Permanencia y rezago;4
2013;Antioquia;Permanencia y rezago;3
2013;Antioquia;Permanencia y rezago;4
2013;Antioquia;Permanencia y rezago;1
2013;Antioquia;Permanencia y rezago;2
2013;Antioquia;Permanencia y rezago;4
2013;Antioquia;Permanencia y rezago;5
2013;Antioquia;Permanencia y rezago;4
2013;Antioquia;Permanencia y rezago;3
2013;Antioquia;Permanencia y rezago;4
2013;Antioquia;Permanencia y rezago;5
2013;Antioquia;Permanencia y rezago;4
2013;Antioquia;Permanencia y rezago;3
2013;Antioquia;Permanencia y rezago;5
2013;Antioquia;Permanencia y rezago;2
2013;Antioquia;Permanencia y rezago;3
2013;Antioquia;Permanencia y rezago;6
2013;Antioquia;Permanencia y rezago;3
2013;Antioquia;Permanencia y rezago;3
2013;Antioquia;Permanencia y rezago;3
2013;Antioquia;Permanencia y rezago;4
2013;Antioquia;Permanencia y rezago;5
2013;Antioquia;Permanencia y rezago;6
2013;Antioquia;Permanencia y rezago;7
2013;Antioquia;Permanencia y rezago;4
2013;Antioquia;Permanencia y rezago;4
2013;Antioquia;Permanencia y rezago;4
2013;Antioquia;Permanencia y rezago;4
2013;Antioquia;Permanencia y rezago;3
2013;Antioquia;Permanencia y rezago;2
2013;Antioquia;Permanencia y rezago;1
2013;Antioquia;Permanencia y rezago;3
2013;Antioquia;Permanencia y rezago;3
2013;Antioquia;Permanencia y rezago;2
2013;Antioquia;Permanencia y rezago;2
2013;Antioquia;Permanencia y rezago;4
2013;Antioquia;Permanencia y rezago;4
2013;Antioquia;Permanencia y rezago;3
2013;Antioquia;Permanencia y rezago;4
2013;Antioquia;Permanencia y rezago;2
2013;Antioquia;Permanencia y rezago;4
2013;Antioquia;Permanencia y rezago;4
2013;Antioquia;Permanencia y rezago;5
2013;Antioquia;Permanencia y rezago;6
2013;Antioquia;Permanencia y rezago;2
2013;Antioquia;Permanencia y rezago;6
2013;Antioquia;Permanencia y rezago;2
2013;Antioquia;Permanencia y rezago;2
2013;Antioquia;Permanencia y rezago;2
2013;Antioquia;Permanencia y rezago;3
2013;Antioquia;Permanencia y rezago;3
2013;Antioquia;Permanencia y rezago;2
2013;Antioquia;Permanencia y rezago;3
2013;Antioquia;Permanencia y rezago;5
2013;Antioquia;Permanencia y rezago;3
2013;Antioquia;Permanencia y rezago;2
2013;Antioquia;Permanencia y rezago;2
2013;Antioquia;Permanencia y rezago;4
2013;Antioquia;Permanencia y rezago;5
2013;Antioquia;Permanencia y rezago;3
2013;Antioquia;Permanencia y rezago;7
2013;Antioquia;Permanencia y rezago;8
2013;Antioquia;Permanencia y rezago;2
2013;Antioquia;Permanencia y rezago;2
2013;Antioquia;Permanencia y rezago;6
2013;Antioquia;Permanencia y rezago;2
2013;Antioquia;Permanencia y rezago;2
2013;Antioquia;Permanencia y rezago;2
2013;Antioquia;Permanencia y rezago;5
2013;Antioquia;Permanencia y rezago;2
2013;Antioquia;Permanencia y rezago;1
2013;Antioquia;Permanencia y rezago;11
2013;Antioquia;Permanencia y rezago;3
2013;Antioquia;Permanencia y rezago;2
2013;Antioquia;Permanencia y rezago;0
2013;Antioquia;Permanencia y rezago;5
2013;Antioquia;Permanencia y rezago;5
2013;Antioquia;Permanencia y rezago;2
2013;Antioquia;Permanencia y rezago;3
2013;Antioquia;Permanencia y rezago;11
2013;Antioquia;Permanencia y rezago;5
